name,description,training_type_original,training_type,equipment,action,body_position,explosiveness,youtube_link,tags,sections,strength,endurance,power,stability,number of training types assigned,metrics,,id
6-3-6 Drill,based on freestyle,cardiorespiratory,,,swim_freestyle,,,https://youtu.be/mcgj3rjH2ME,[],,0,0,0,,0,,1137,5a6836448c6176000f5c20b9
800 Meter Sprint,,cardiorespiratory,,,sprint,,,https://youtu.be/KrxJND0FMw4,['basic_functional_movement: sprint'],,0,0,0,,0,,523,58459dbadc2ce90011f93d85
90/90 Breathing,90/90 is a position with feet against the wall and 90degree at knee and hip. This supported position then allows breathing training,skill_development,,,,,,https://youtu.be/yMuuKlmdCmw,[],warm-up/movement prep; movement flow; cool down; strength work; movement prep; prehab/dynamic warm up; mobility; warm-up/movement prep (run focus 6); breathing work; warm-up; recovery protocol; warm up/movement prep; mobility work; warm-up / movement prep,1,0,0,,1,Reps; Minutes; Seconds,535,5852c572988c130011bbc3c1
90/90 Breathing w/ Curl Up,,skill_development,,,,,,https://youtu.be/j3ap_SuMvso,[],warm-up/movement prep; accessory work; warm-up / movement primer; movement prep; warm-up /movement prep; mobility; warm-up; warmup/movement prep; neuro adaptation; warm up/movement prep; mobility work; warm-up / movement prep,0,0,0,,0,Reps; Minutes; Time,541,58544352988c130011bbc443
90/90 Breathing w/ Hip Lift,,,,,,,,https://youtu.be/m2OFz37JHug,[],warm-up/movement prep; warm-up; warm up/movement prep; mobility work; warm-up / movement prep; warm-up/movement prep (basic apex 2),0,0,0,,0,Reps; Minutes,765,58de631178c95c000fc33123
90/90 Breathing w/ Kettlebell Pull Over,,,,kettlebells,,,,https://youtu.be/9xcbk7Kk-BM?t=21,['equipment: kettlebells'],warm-up/movement prep; warm-up / movement prep,0,0,0,,0,Reps,1843,5cf8a86bfce11500125489fb
90/90 Breathing w/ Plate Pullover,,,,,,,,https://youtu.be/cU_N6ZsUf4A,[],warm-up/movement prep; new blank section #2; movement flow; warm-up / movement work; mobility; warm-up; recovery protocol; warm-up / movement prep; warm up/movement prep; mobility work; warm-up / movement prep; warm-up/movement work; stamina,0,1,0,,1,Reps; Time,823,59285a41d8d39b000f705657
90/90 Breathing w/Arm Movement,,,,,,,,https://youtu.be/FKLPoLZPF7Y,[],warm-up/movement prep; warm up/movement prep; warm-up; warm-up / movement prep,0,0,0,,0,Reps; Minutes,1386,5b94742dcbb461000f8bc166
90/90 Breathing with Arm Movement,,,,,,,,https://youtu.be/DtXGusTzkZk?t=64,[],warm-up/movement prep; warm up/movement prep,0,0,0,,0,Reps,1661,5c5fbb146c2e26000f144434
90/90 Hamstring Activation,,,,,,,,https://youtu.be/DPcFqqXISUg,[],warm-up/movement prep; run development day; endurance prep; mobility; sports specific day warm-up; warm-up; bike skill development; run development; sports specific day warm up; sports specific warm-up; warm-up / movement prep; brick session; ssp day warm-up; skill development,0,0,0,,0,Seconds; Reps; Time,1088,5a3a88424bfad1000f69d89b
90/90 Hip IR/ER,,,,,,,,https://youtu.be/2uW-9KD5XOM,[],warm-up/movement prep,0,0,0,,0,Reps,1644,5c59b320f9f7a8000f780b24
90/90 Hip Lunge Stretch,,,,,,,,https://youtu.be/2uW-9KD5XOM,['basic_functional_movement: lunge'],warm-up/movement prep; movement flow; warm-up; recovery protocol; mobility work; warm up/movement prep; mobility work 3; warm-up / movement prep,0,0,0,,0,Reps; Seconds,1002,59cda50977c03e000f852219
90/90 Hip Stretch,,,,,,,,https://youtu.be/Or5MINtRCk8,[],recovery protocol; skill development; cars warm-up; mobility,0,0,0,,0,Reps; Minutes,127,57e2fd3a4c6a031dc777e8a5
90/90 Hip Switch to Extension,,,,,,,,https://youtu.be/voPIk4EGLmk,['movement direction - plane: sagittal'],warm-up/movement prep; movement prep; mobility work 3; mobility work; warm-up / movement prep; stamina 2,0,1,0,,1,Reps,1942,5d583c19ebe7d40011ca480a
90/90 Paused Reverse Lunge,reverse lunge,integrated_resistance,,,,,,https://youtu.be/8IuvPJpc0vI,['basic_functional_movement: lunge'],warm-up/movement prep; accessory work; strength 1; strength 2; warm up/movement prep; warm-up / movement prep,1,0,0,,1,Reps,1317,5b4e2fedb60e14000fe9a4a8
90/90 w/ Leg Lift,90/90 position as seated with legs faned at 90 degrees to each side,integrated_resistance,,,,,,https://www.youtube.com/watch?v=5bYiTJs8Y9c,[],strength 1,1,0,0,,1,Reps,1729,5c8bdca731c07b000f5d20b5
A Skip,,,,,,,,https://youtu.be/_MCDR-luwHU,[],warm-up/movement prep; skill prep; endurance prep; run warm-up; run development; run warm up; warm-up / movement prep; skill development; stamina; endurance,0,1,0,,1,Time; Reps; Meters; Feet,1082,5a39521d4bfad1000f69b951
Above the Knee Rack Deadlifts,,,,,,,,https://youtu.be/e11lVmLsvFU?t=78,['olympic_lift: deadlift'],strength 3; strength; strength 1; strength 2,1,0,0,,1,Reps,1735,5c9cddd0cc3ad8000f18d94a
Accelerated Band Split Squat Jumps,,,,,,,,https://youtu.be/VZBjjdCs6gE,"['basic_functional_movement: jump', 'basic_functional_movement: squat']",strength 1; strength,1,0,0,,1,Reps,876,596ac0abc3db3e000f6f9299
Across Body Arm Swing,,,,,,,,https://youtu.be/rJvvzSR4bEg,[],warm-up/movement prep; prehab/dynamic warm up; prehab/dynamic warm-up; mobility; warm-up; prehab/dynamic warm up (jog 200); warm-up / movement prep,0,0,0,,0,Reps,481,5826907d473c06100052edfe
Across Body Curls,,,,,,,,https://youtu.be/hKMO99aRd7I?t=24,[],,0,0,0,,0,,62,57e2fd3a4c6a031dc777e85e
Adductor Leg Lifts,,,,,,,,https://youtu.be/bQ4YHTCGKaM,['movement direction - plane: frontal'],accessory work,0,0,0,,0,Reps,1776,5cb0a88acc3ad8000f1e045f
Adductor Push-Up,,,,,,,,https://youtu.be/S4CdkwWJDkI,"['basic_exercise: push-ups', 'movement direction - plane: frontal']",warm-up/movement prep; prehab/dynamic warm-up; prehab/dynamic warm up; warm-up; warm-up / movement prep,0,0,0,,0,Reps,533,58500e8f7126830011fc9a16
Agility Flow,,,,,,,,https://youtu.be/qYBisgt1UwA,[],recovery protocol; recovery work; movement work; mobility,0,0,0,,0,Reps,1296,5b0f043c1d38c4000feec2b6
Air Squats,,,,,,,,https://youtu.be/73NiUisgdLI,['basic_functional_movement: squat'],callisthenics; strength 1; prehab/dynamic warm up; sunâ€™s out guns out (accessory work); weight vest pyramid; assisted work; stamina- swimming; leg pt pyramid; stamina 3; warm-up/movement prep; body weight movements; cool down; accessory work 2; warm up/movement; soflete rx'd; prehab/dynamic warm-up; soflete performance; stamina- run; weight vest workout; heart rate elevation; stamina 1; soflete fitness; strength; warm up/movement prep; stamina; calisthenics; recovery; accessory work; suns out guns out; strength 3; strongman; soflete rx'd/performance; prehab/dynamic warm up (jog 05:00); running; dynamic warm-up; body weight; conditioning; movement flow; soflete performance/fitness; squat pyramid; warm-up; stamina- running; soflete stamina; warm-up / movement prep; stamina 2,1,1,0,,2,Reps; Time,1,57e2fd3a4c6a031dc777e81d
Airdyne,DUPLICATE,cardiorespiratory,,airbike,cycle,,,https://youtu.be/QrM8bNaYHq4,['equipment: airbike'],skill prep; stamina option 3 - bike; mixed modal 1; triathlon - half ironman distance; mix modal; option 3 - bike; bike base phase; sprint distance; endurance day; bike- 50 mile race; endurance option 2 - bike; half ironman distance; bonus work; stamina option 3; triathlon base phase; cycling / mtb ssp; stamina 3; endurance; cool down; soflete rx'd; conditioning 4; soflete performance; triathlon - sprint distance; weapons development; conditioning 2; soflete fitness; stamina 1; optional endurance day; gymnastics; endurance - bike; stamina prep; bike - 100 mile race; stamina; olympic distance ssp; stamina prep 1; endurance 2 - bike; stamina option 1 - bike; triathlon; strength & stamina; conditioning 3; stamina option 1; olympic distance; bike- 100 mile race; airdyne; triathlon - olympic distance; conditioning; mixed modal 2; warm-up; stamina option 1 - airdyne; bike - 50 mile race; spring ssp; half ironman ssp; stamina 2,1,1,0,,2,Seconds; Meters; Minutes; Miles; Calories; Reps; Time,223,57e2fd3a4c6a031dc777e90c
Airdyne,DUPLICATE,cardiorespiratory,,airbike,cycle,,,https://youtu.be/GP_FwD94TiU,['equipment: airbike'],skill prep; optional am session; strength 1; open 18.1 prep; stamina option 3 - bike; mobility; option 3 - bike; movement work; sprint distance; endurance day; sprint ssp; recovery work; mobility work; stamina option 3; bonus work; triathlon base phase; conditioning prep; stamina 3; warm-up/movement prep; endurance; cool down; soflete rx'd; soflete performance; triathlon - sprint distance; stamina 4; stamina prep 2; conditioning 2; conditioning option b; open 18.3 prep; mixed modal; soflete fitness; stamina 1; optional endurance day; endurance option 2- bike; gymnastics; endurance - bike; strength; stamina prep; warm; stamina; stamina prep 1; accessory work; endurance prep; cyclic work; stamina option 1 - bike; soflete rx'd/performance; open 18.4 prep; open 18.5 prep; cycling/mtb ssp; conditioning 3; stamina option 1; triathlon - olympic distance; conditioning; endurance option 2; cycling; warm-up; conditioning 1; warm-up / movement prep; open 18.2 prep; stamina 2,1,1,0,,2,Seconds; Meters; Minutes; Miles; Calories; Reps; Time; Watts,755,58c40ce8c7cfd3000f0d0f92
Alternate Bounding,,plyometrics,,,,,,https://youtu.be/0WF-6oUIFlU,[],plyometrics,0,0,1,,1,Meters,786,59012701825920000fab5bab
Alternating DB Crossbody RDL,,,,dumbbells,,,,https://youtu.be/gzAY8R0TLDE,"['olympic_lift: romanian deadlift', 'equipment: dumbbells']",warm-up/movement prep; accessory work; accessory work 2; strength 1; warm-up; strength 2; warm-up / movement prep; accessory work 1,1,0,0,,1,Reps,1229,5ac640bdd4365e000f26e0f8
Alternating Elbow Plank,,,,,,,,https://youtu.be/BHpejR4-GhM,['basic_functional_movement: stabilizer'],warm-up/movement prep; accessory work; movement flow; accessory work 2; warm up/movement prep; warm-up / movement prep; mixed modal; core,0,0,0,,0,Seconds; Minutes; Time,1013,59d3f1a40b81da000ff6afe4
Alternating KB Push Jerk,,,,Kettlebells,,,,https://youtu.be/WsWelJq5apM,['equipment: kettlebells'],strength 1; strength 2,1,0,0,,1,Reps,1215,5ac3b73d16557e000f3d5388
Alternating Leg Extensions,,,,,,,,https://youtu.be/-UtH5v2V2ac,[],accessory work,0,0,0,,0,Seconds,1761,5ca78d6f60e5d3000f14ae1e
Alternating Med Ball Plyo Push-Ups,,plyometrics,,,,,,https://youtu.be/gOrIOIoT-q4,['basic_exercise: push-ups'],plyometrics,0,0,1,,1,Reps,1897,5d22e715fce11500125de393
Alternating Med Ball Rotations,,,,,,,,https://youtu.be/io_KYOwklI8,[],core,0,0,0,,0,Seconds,1804,5cd32da4fce11500124c0b1b
Alternating Med-Ball Push-Ups,,plyometrics,,,,,,https://youtu.be/oF2dMVdvnik,"['basic_exercise: push-ups', 'equipment: medicine-slam balls']",plyometrics,0,0,1,,1,Reps,1872,5d07b641fce115001257c8ae
Alternating Prone Handcuff,,,,,,,,https://youtu.be/VztOFBlS3K8,['body position: prone'],accessory work 2,0,0,0,,0,Reps,1874,5d07b9e4fce115001257ca68
Alternating Reaching Hands Pillar Holds,,,,,,,,https://youtu.be/C_T0k4u1WVA,[],,0,0,0,,0,,225,57e2fd3a4c6a031dc777e90e
Alternating Sandbag Box Step-Up,,,,sandbags,,,,https://youtu.be/fqTK9pFI2GQ,"['basic_exercise: step-up', 'equipment: sandbags', 'basic_functional_movement: step']",stamina,0,1,0,,1,Minutes,1887,5d12bd4afce11500125a7fed
Anderson Squat,,,,,,,,https://youtu.be/6QDdfRcp5Ko,['basic_functional_movement: squat'],strength 1; strength,1,0,0,,1,Reps,1380,5b918d3586874b000ffcc910
Animal Flow,,,,,,,,https://youtu.be/14BjRxE7f1o,[],recovery protocol; movement work,0,0,0,,0,Reps,1300,5b0f07393eac7a000f7410d8
Ankle Circles,,,,,,,,https://youtu.be/mzTQGYGI0Ng,[],recovery protocol; skill development; recovery protocol 4; cars warm-up,0,0,0,,0,Reps; Minutes,1791,5cba364ccc3ad8000f206225
Ankle Dorsiflexion,,,,,,,,https://youtu.be/JOoTBdECBHI,[],warm-up/movement prep; mobility (ps/te); prehab/dynamic warm up; prehab/dynamic warm-up; mobility; warm-up; prehab/dynamic warm up (jog 200); recovery protocol 1; recovery protocol; mobility work; neuro adaptation; correctives; warm-up / movement prep,0,0,0,,0,Reps; Seconds,164,57e2fd3a4c6a031dc777e8cd
Anterior Hip Mobilization,,,,,,,,https://youtu.be/B5AtSGtk4wU,['movement direction - axis: horizontal'],warm-up/movement prep; prehab/dynamic warm-up; prehab/dynamic warm up; mobility; recovery protocol,0,0,0,,0,Minutes,667,5888eb8dba4bcd000fd7a7b5
Arch Hold,,,,,,,,https://youtu.be/PCf4T0YtwCI,[],accessory work; strength 1; strength 3; bonus work- gymnastics; bonus work; stamina,1,1,0,,2,Seconds; Reps; Minutes; Time,1202,5aba667db678c5000fde6ec1
Arch Rock,,,,,,,,https://youtu.be/DeeLlZY68eI,[],accessory work 2; accessory work; stamina,0,1,0,,1,Reps,1876,5d0a6b75cc3ad8000f327867
Arch to Hollow Holds,,,,,,,,https://youtu.be/52rFJgO933k,[],warm-up/movement prep; accessory work; warm-up; bonus material; warm-up / movement prep,0,0,0,,0,Reps; Seconds,670,5889082465dcf3000f9121c3
Archer Pose,,,,,,,,https://youtu.be/HMW9ZitIdZ8,[],,0,0,0,,0,,141,57e2fd3a4c6a031dc777e8b4
Archer Push-Ups,,,,,,,,https://youtu.be/fGaBFKhkI90,['basic_exercise: push-ups'],accessory work; strength 3; bonus material,1,0,0,,1,Reps,1220,5ac3dd44d4365e000f26768f
Archer Ring Pull-Ups,,,,,,,,https://youtu.be/fethIQ4v3go,['basic_exercise: pull-ups'],strength 2,1,0,0,,1,Reps,1216,5ac3b8c616557e000f3d53e6
Archer Ring Row,,,,,,,,https://youtu.be/4g8CM9pV4X4,['equipment: rower'],bonus material,0,0,0,,0,Reps,1540,5c0d8a582fa17a000f51c5df
Arm Circles,,,,,,,,https://youtu.be/bP52FXTlzjA,[],recovery protocol; warm-up/movement prep; stamina; recovery protocol 4,0,1,0,,1,Reps; Minutes,1184,5aaf677c16557e000f3af354
Arm Haulers,,,,,,,,https://youtu.be/R7BvUD-yC78,[],stretch; stamina/strength 3; stamina/strength 1; cool down/stretch; strength/mobility; stretch/recovery; stamina/strength 2,1,1,0,,2,Reps,864,596339b26bdcf5000f76d720
Arm Swing Drill,in place running form drill to learn to swing arms,none,,,,,,https://youtu.be/0pHOZva0Gic,[],skill prep; stamina prep,0,1,0,,1,Minutes,861,595e5c5c6b0657000f2f373f
Around the World Ball Slam,,,,,,,,https://youtu.be/AyF-bh__iEA,[],accessory work,0,0,0,,0,Reps,1414,5bb2cc37c93a2b000f71dfd1
Around the World Ball Slams,,plyometrics,,,,,,https://youtu.be/AyF-bh__iEA,[],stamina 3; accessory work; strength 1; plyometrics; mixed modal; strength; stamina; stamina 2,1,1,1,,3,Reps; Time,388,57e2fd3b4c6a031dc777e9bd
Assisted Banded Dips,,,,resistence_bands,,,,https://youtu.be/D0lQcUyXts0,['basic_exercise: dips'],strength 1,1,0,0,,1,Reps,800,5905e466825920000fabbb37
Athletic Burpee,,,,,,,,https://youtu.be/bJ_fogiPvnU,[],,0,0,0,,0,,226,57e2fd3a4c6a031dc777e913
Axle Bar Clean & Press,,,,,,,,https://youtu.be/VdeHikSTxQ8,[],conditioning; stamina; strength 1; strength 3,1,1,0,,2,Reps,1017,59d672a90b81da000ff70df2
B Skip,,,,,,,,https://youtu.be/Zy97yNE7WEE,[],warm-up/movement prep; skill prep; endurance prep; run warm-up; run development; run warm up; warm-up / movement prep; skill development; endurance,0,0,0,,0,Time; Meters; Feet,1083,5a3952334bfad1000f69b952
Back Extensions,,,,,,,,https://youtu.be/NtSwLa7ETLo,[],accessory work 2; accessory work; suns out guns out; soflete rx'd; strength 3; soflete performance; weapons development; accessory work 3; strength 2; trunk work; soflete fitness; stamina 1; strength; stamina; stamina 3,1,1,0,,2,Reps; Time; Seconds,101,57e2fd3a4c6a031dc777e889
Back Rack Barbell Carry,"carry, with a barbell across the back shoulders",olympic_lifting,,barbells,,,,https://youtu.be/w-ALjbqSghM,"['basic_exercise: carry', 'equipment: barbells']",stamina part 2; strength 1; strength 3; strongwoman work; stamina 1; strength; stamina; stamina 2,1,1,0,,2,Reps; Meters; Feet,55,57e2fd3a4c6a031dc777e855
Back Rack Box Step-Up,,integrated_resistance,,,,,,https://youtu.be/DJOJmCNpIiY,"['basic_exercise: step-up', 'basic_functional_movement: step']",accessory work; soflete rx'd; strength 3; soflete performance; strength 1; strength 2; soflete fitness; powerlifting 2; strength; neuro adaptation; stamina,1,1,0,,2,Reps,248,57e2fd3a4c6a031dc777e92c
Back Rack Lunge,,integrated_resistance,,,,,,https://youtu.be/etDYwLCBAjs,['basic_functional_movement: lunge'],accessory work; strength 1; strength 3; test 3; strength 2; strength; stamina,1,1,0,,2,Reps; Time,44,57e2fd3a4c6a031dc777e84a
Back Rack Split Squat,,,,,,,,https://youtu.be/pznH3RGuCVg,['basic_functional_movement: squat'],mobility work; warm-up; neuro adaptation,0,0,0,,0,Reps,573,585d6b364d0fec0011c028fc
Back Rack Walking Lunge,,integrated_resistance,,,,,,https://youtu.be/UDgk7EQhTUg,['basic_functional_movement: lunge'],strength 2; stamina; strength,1,1,0,,2,Reps; Meters,899,597cc28afd7558000f7f87b6
Back Squats,,olympic_lifting,,,,,,https://youtu.be/bgLW3LJX3Pc,['basic_functional_movement: squat'],strength 1; strengtht 2; strength and stamina; stength; neuro adaptation; mobility work; warm-up/movement prep; strength work; weightlifting 3; squat to death; soflete rx'd; soflete performance; strenth 2; down regulation breathing; soflete fitness; stamina 1; strength; powerlifting 1; stamina; strength 3; austin's section; weightlifting 2; stregnth; warm-up; strength 2; warm-up / movement prep; strength part 2; assistance work,1,1,0,,2,Reps; Minutes; Time; Seconds,2,57e2fd3a4c6a031dc777e81e
Back to Wall Run,,,,,,,,https://youtu.be/vveBgx_sFQw,"['equipment: running', 'basic_functional_movement: run']",run skill development,0,0,0,,0,Seconds; Minutes,1582,5c1d36574f9813000fe81eb5
Backstroke,,,,,,,,https://youtu.be/HH78mglJcnw,[],cool down,0,0,0,,0,Yards,1903,5d2660accc3ad8000f38cf44
Backward High Knees,,,,,,,,https://youtu.be/SNs3KZXlqkE,[],run skill development,0,0,0,,0,Seconds,1567,5c1d33004f9813000fe81dc9
Backward Run,running backwards,cardiorespiratory,,,run,,,https://youtu.be/PU6qPvT6sAc,"['equipment: running', 'basic_functional_movement: run']",warm-up/movement prep; warm-up; running; warm up/movement prep; warm-up / movement prep; stamina,0,1,0,,1,Meters,663,58879bda65dcf3000f911789
Backward Skip with Arm Circles,,,,,,,,https://youtu.be/QJWX--o0Q8Y,[],run warm up,0,0,0,,0,Meters,1558,5c1d30434f9813000fe81cf8
Backwards High Knees,,,,,,,,https://youtu.be/SNs3KZXlqkE,[],recovery protocol; endurance prep; run skill development,0,0,0,,0,Seconds; Reps,1587,5c2530359eb3da000f131240
Backwards Med Ball Throw,,,,,,,,https://www.youtube.com/watch?v=UIfzaWKtGXU,[],stamina 1,0,1,0,,1,Reps,1704,5c75aef2429bf4000f025ced
Backwards Roll to Squat,,,,,,,,https://youtu.be/q5wZIFDr7rE,['basic_functional_movement: squat'],recovery protocol,0,0,0,,0,Reps,1585,5c251fca4f9813000fe94e02
Backwards Run,running backwards DUPLICATE,cardiorespiratory,,,run,,,https://youtu.be/PU6qPvT6sAc,"['equipment: running', 'basic_functional_movement: run']",endurance prep; running; stamina 1; run warm up; run skill development; stamina,0,1,0,,1,Seconds; Meters; Feet,215,57e2fd3a4c6a031dc777e904
Ball Slam,,plyometrics,,,,,,https://youtu.be/33InwTVwVc8,[],recovery; accessory work; strength 3; plyometrics; warm-up; assistance work; stamina 1; stamina 2; mb throws complex; strength; mobility work; neuro adaptation; stamina; stamina 3,1,1,1,,3,Reps; Minutes; Time; Seconds,193,57e2fd3a4c6a031dc777e8eb
Ball Slam to Sprawl,,,,,,,,https://youtu.be/yOUT6s2gHUI,[],stamina,0,1,0,,1,Reps,1645,5c5afdd682c07a00126b5f70
Band Assisted Planche,,,,,,,,https://youtu.be/8r4f5LxAbzw,[],accessory work; strength,1,0,0,,1,Seconds,1064,5a0dbc0b21a0de000fca1c95
Band External and Internal Rotation,,,,,,,,https://youtu.be/hPxL7lLMBjU,"['movement direction - plane: transverse', 'movement direction - axis: rotational']",warm-up/movement prep; prehab / dynamic warm-up; prehab/dynamic warm up; prehab / dynamic warm-up (pillar wo.); warm-up; warm-up / movement prep,0,0,0,,0,Reps,484,582b4f7f473c06100052ee57
Band High Pulls,,,,,,,,https://youtu.be/1u1-JYwxHhY,[],accessory work,0,0,0,,0,Reps,768,58df0d0c78c95c000fc3403b
Band Pull Apart Series,,,,,,,,https://youtu.be/BVehf-8FAxQ,[],warm-up/movement prep; new blank section #2; strength work; movement prep; strength 1; warm-up; breathing / mobility work; warm up/movement prep; warm-up / movement prep,1,0,0,,1,Reps; Time,761,58dd9c1d92dd6d000f60fcf7
Band Pull-Aparts,,,,,,,,https://youtu.be/JAfg0hSrZAw,[],warm-up/movement prep; movement flow; bb3 warm-up / movement prep; suns out guns out; movement prep; prehab/dynamic warm-up; prehab/dynamic warm up; strength 1; warm-up/ movement prep; warm-up; movemental flow; mobility work; dynamic warm-up; specialty work; warm-up / movement prep,1,0,0,,1,Reps; Time; Seconds,491,582c9651dcab1710003331d7
Band Pullover Dead Bug,,,,,,,,https://youtu.be/Ss342O_XZ_s,[],warm-up/movement prep; warm-up / movement prep; bb3 warm-up / movement prep,0,0,0,,0,Reps,1750,5ca0dead60e5d3000f12bef2
Band Resisted Contralateral Dead Bugs,,,,,,,,https://youtu.be/J-NAckkmyH8,[],warm-up/movement prep,0,0,0,,0,Reps,227,57e2fd3a4c6a031dc777e914
Band Resisted Ipsilateral Dead Bugs,,,,,,,,https://youtu.be/-f1v_OA4Wuw,[],warm-up/movement prep; accessory work,0,0,0,,0,Reps,229,57e2fd3a4c6a031dc777e916
Band Resisted Pull Ups,,,,,,,,https://youtu.be/oSpXTNRmY4s,['basic_exercise: pull-ups'],,0,0,0,,0,,230,57e2fd3a4c6a031dc777e917
Band Walks,,,,,,,,https://youtu.be/mpKtSSFUaiw,['basic_functional_movement: step'],warm-up/movement prep; prehab/dynamic warm up; prehab/dynamic warm-up; warm-up; warm up/movement prep; warm-up / movement prep,0,0,0,,0,Meters,160,57e2fd3a4c6a031dc777e8c9
Banded 90/90,,,,resistence_bands,,,,https://youtu.be/PVMCpnGyNpc,[],warm-up/movement prep; warm-up / movement primer; warm-up; warmup/movement prep; warm-up / movement prep,0,0,0,,0,Reps,1399,5ba481d82d86de000f20dab8
Banded Air Squats,,,,resistence_bands,,,,https://youtu.be/Q0j2ee8vGi8,['basic_functional_movement: squat'],accessory work 1; accessory work; strength 2; strength 3,1,0,0,,1,Reps,1808,5cded9b5cc3ad8000f28ac8e
Banded Ankle Distraction,,,,resistence_bands,,,,https://youtu.be/caMsWFX78DA,[],mobility work; warm-up; neuro adaptation,0,0,0,,0,Reps; Time,1006,59d2aade9821bb000f9a2795
Banded Ankle Stretch,,,,resistence_bands,,,,https://youtu.be/-s87oKDej_U,[],cars warm-up; mobility; breathing work; down regulation breathing; recovery protocol; neuro adaptation; mobility work; skill development,0,0,0,,0,Reps; Time,956,59c97e243d98d0000fd7fc8d
Banded Anti Rotation Press,,,,resistence_bands,,,,https://youtube.com/watch?v=7iU11vNwWIQ,"['movement direction - plane: transverse', 'movement direction - axis: rotational']",accessory work; trunk work,0,0,0,,0,Reps; Time,735,58af3046c334cd000fb5c986
Banded Archer Pulls,,,,resistence_bands,,,,https://youtu.be/NB3rIhCm738,[],warm-up/movement prep; warm-up / movement prep,0,0,0,,0,Reps,1549,5c1299c59eb3da000f0fb527
Banded Assisted Pull-Up,,,,Apply negative load - Resistence Bands,,,,https://www.youtube.com/watch?v=efnfK1jcWXc,['basic_exercise: pull-ups'],warm-up/movement prep; strength 1; weapons development; strength 2; accessory work 1,1,0,0,,1,Reps; Seconds,802,5905e74fd3a431000f799579
Banded ATYT,,,,resistence_bands,,,,https://youtu.be/IDNz0ykXMs8,[],warm-up/movement prep; warm-up / movement prep; warm-up,0,0,0,,0,Reps,1401,5ba49e0af5c3eb000f36f15c
Banded Bench Press,,,,resistence_bands,,,,https://www.youtube.com/watch?v=sPcTkYC2l0c,['basic_exercise: bench press'],strength 1; strength,1,0,0,,1,Reps,756,58c4211de8f951000fc0cdf1
Banded Bicep Curl,,,,resistence_bands,,,,https://youtu.be/iAToO786nPo,[],accessory work 2; accessory work; accessory work 1; bonus work (optional),0,0,0,,0,Reps; Minutes; Seconds,1677,5c66581e452189000f350cf6
Banded Bird Dog,,,,resistence_bands,,,,https://www.youtube.com/watch?v=JvwFtLGgVAk,[],warm-up/movement prep; movement flow; accessory work; accessory work 2; mobility; warm-up; correctives; accessory work 4; mobility work; warm-up / movement prep,0,0,0,,0,Reps; Seconds,1056,5a050cf321a0de000fc952d0
Banded Box Front Squat,,,,resistence_bands,,,,https://www.youtube.com/watch?v=6spX_Mhpjbw,['basic_functional_movement: squat'],strength 1; strength,1,0,0,,1,Reps,615,5877a971b06dc50011d08f06
Banded Box Squat,,,,resistence_bands,,,,https://youtube.com/watch?v=likgN_Qv0Es,['basic_functional_movement: squat'],strength,1,0,0,,1,Reps,710,58a1ec3dc892b2000f4997f0
Banded Bully Stretch,,,,resistence_bands,,,,https://www.youtube.com/watch?v=9uRTWfBET8s,[],warm-up/movement prep; movement flow; cool down; mobility; breathing work; warm-up; down regulation breathing; recovery protocol; neuro adaptation; mobility work; warm up/movement prep,0,0,0,,0,Seconds; Time,1379,5b90ce7386874b000ffc96d1
Banded Chest Flys,,,,resistence_bands,,,,https://youtu.be/gfS03SvURHc?t=35s,[],strength 4; strength 3,1,0,0,,1,Reps,1788,5cb8d86160e5d3000f190ae8
Banded Chest Press,,,,resistence_bands,,,,https://www.youtube.com/watch?v=lSyb-Mpl8c4,[],warm-up,0,0,0,,0,Reps,1168,5a9862bc16557e000f38282a
Banded Chest to Bar Pull-Ups,,,,resistence_bands,,,,https://youtu.be/hd-TwMK_MbI,['basic_exercise: pull-ups'],strength; strength 2,1,0,0,,1,Reps,1618,5c40f0fcdafb11000fb785d7
Banded DB Hammer Curl,,,,"Dumbbells, Resistence Bands",,,,https://youtu.be/ZIX-AnyyO4Y,['equipment: dumbbells'],accessory work 2; accessory work,0,0,0,,0,Reps,1725,5c86d1f031c07b000f5bad92
Banded Dead Bug,,,,resistence_bands,,,,https://www.youtube.com/watch?v=wCwn7-Z-XjE,[],warm-up/movement prep; accessory work; accessory work 2; warm-up/ movement prep; accessory work 3; warm-up / movement prep,0,0,0,,0,Reps,1624,5c4f192c07910b000fd343bc
Banded Dead Bug + Single Arm Pallof Press,,,,resistence_bands,,,,https://youtu.be/iwXtF_QzqcA,[],warm-up/movement prep; warm-up / movement prep,0,0,0,,0,Reps,1622,5c4cc5fe07910b000fd2d7b8
Banded Deadlift,,,,resistence_bands,,,,https://www.youtube.com/watch?v=F6xPIZC6lhM,['olympic_lift: deadlift'],strength work; strength 1; strength 3; powerlifting 2; strength,1,0,0,,1,Reps,1101,5a4bd5575a0778000fd660d4
Banded Diamond Push-Ups,,,,resistence_bands,,,,https://youtu.be/RQiSZV47Vzs,['basic_exercise: push-ups'],accessory work 1,0,0,0,,0,Reps,1945,5d5dcb143980560012fbe8e8
Banded Dips,,,,resistence_bands,,,,https://www.youtube.com/watch?v=D0lQcUyXts0,['basic_exercise: dips'],,0,0,0,,0,,798,5903e0acbbd5d5000f565076
